Gene_ID	SRR28479526	SRR28479525
WBGeneY70C5B	0.0	0.0
WBGeneY70C5C	0.0	0.0
WBGeneY70D2A	0.0	0.0
WBGeneY70G10A	0.0	36.4229
WBGeneY71A12B	593.3407000000001	2069.201
WBGeneY71A12C	0.0	0.0
WBGeneY71D11A	121.05319999999999	295.7558118
WBGeneY71F9AL	1937.1169	2063.7948
WBGeneY71F9AM	250.033	239.21
WBGeneY71F9AR	246.29309999999998	55.6915
WBGeneY71F9B	2131.38655	626.2390443620001
WBGeneY71G10AL	66.7078	63.1815
WBGeneY71G10AR	87.0597	82.4423
WBGeneY71G12A	410.1525	109.208
WBGeneY71G12B	1116.0529	5667.358499999999
WBGeneY71H10A	93.64358419999999	88.73141269999999
WBGeneY71H10B	72.7995	69.1917
WBGeneY71H2AL	0.0	0.0
WBGeneY71H2AM	1452.588041	1265.150243
WBGeneY71H2AR	244.962	0.0
WBGeneY71H2B	347.00030000000004	386.3314
WBGeneY71H9A	0.0	0.0
WBGeneY72A10A	0.0	0.0
WBGeneY73B3A	0.0	165.5864
WBGeneY73B3B	0.0	0.0
WBGeneY73B6A	193.31694221	31.21520284
WBGeneY73B6BL	2307.331	2004.0497
WBGeneY73B6BR	64.4395	61.1818
WBGeneY73C8A	0.0	0.0
WBGeneY73C8B	0.0	0.0
WBGeneY73C8C	34.2859	0.0
WBGeneY73E7A	129.0064	72.8073
WBGeneY73F4A	238.896	0.0
WBGeneY73F8A	272.7336153	0.0
WBGeneY74C10AL	0.0	0.0
WBGeneY74C10AR	42.5045	80.4901
WBGeneY74C9A	209.20119999999997	46.8088
WBGeneY74E4A	0.0	0.0
WBGeneY75B12A	0.0	0.0
WBGeneY75B12B	2243.33	1066.653
WBGeneY75B7AL	37.760433	0.0
WBGeneY75B7AR	0.0	0.0
WBGeneY75B7B	0.0	0.0
WBGeneY75B8A	1450.73219	1519.3775109
WBGeneY75D11A	0.0	0.0
WBGeneY76A2A	0.0	28.6748
WBGeneY76A2B	895.93359452	351.416
WBGeneY76B12C	69.065	672.4617
WBGeneY77E11A	222.3764	378.01780552234
WBGeneY79H2A	372.5136	422.885726747
WBGeneY7A5A	0.0	62.9595
WBGeneY7A9A	0.0	0.0
WBGeneY7A9C	0.0	0.0
WBGeneY7A9D	0.0	335.479
WBGeneY80D3A	223.4728	115.06280000000001
WBGeneY80D4G	138.779	0.0
WBGeneY81B9A	0.0	0.0
WBGeneY81G3A	0.0	0.0
WBGeneY82E9BL	0.0	90.2228
WBGeneY82E9BR	3551.0772	5095.73766
WBGeneY87G2A	1187.5374000000002	889.9548
WBGeneY8A9A	0.0	0.0
WBGeneY8G1A	246.255	78.1082
WBGeneY92C3A	0.0	0.0
WBGeneY92C3B	197.467	821.957
WBGeneY92H12A	143.87568000000002	175.21125
WBGeneY92H12BL	0.0	794.5466
WBGeneY92H12BM	0.0	0.0
WBGeneY92H12BR	816.73443	339.9267
WBGeneY94A7B	0.0	0.0
WBGeneY94H6A	778.0877	778.508
WBGeneY95B8A	882.1857	0.0
WBGeneY95D11A	239.305	0.0
WBGeneY97E10AL	112.212	0.0
WBGeneY97E10AM	0.0	0.0
WBGeneY97E10AR	1538.9695000000002	1360.4089
WBGeneY97E10B	0.0	0.0
WBGeneY97E10C	339.117	863.86
WBGeneY9C12A	0.0	0.0
WBGeneY9C2UA	0.0	0.0
WBGeneY9C9A	0.0	0.0
WBGeneY9D1A	55.9396	106.11
WBGeneZC101	357.2393	163.8817
WBGeneZC116	7.73397	7.29114
WBGeneZC123	156.6242	121.3966
WBGeneZC13	82.0896	79.3961
WBGeneZC132	0.0	0.0
WBGeneZC142	0.0	0.0
WBGeneZC15	102.81	0.0
WBGeneZC155	113.039	531.962
WBGeneZC168	401.30960000000005	108.65700000000001
WBGeneZC178	0.0	0.0
WBGeneZC190	0.0	65.5714
WBGeneZC196	0.0	59.7891
WBGeneZC204	492.201	202.208
WBGeneZC21	264.10299999999995	0.0
WBGeneZC239	535.433	0.0
WBGeneZC247	7.07244	44.0269
WBGeneZC250	152.202007639	87.9344
WBGeneZC262	863.677	644.0989999999999
WBGeneZC266	0.0	0.0
WBGeneZC302	0.0	0.0
WBGeneZC308	113.737	118.461
WBGeneZC317	0.0	0.0
WBGeneZC328	229.699	391.784
WBGeneZC334	0.0	0.0
WBGeneZC373	0.0	0.0
WBGeneZC374	89.8213	85.0722
WBGeneZC376	262.96775	358.22298
WBGeneZC395	674.602	432.268
WBGeneZC404	183.9001	105.6622
WBGeneZC410	0.0	71.239
WBGeneZC412	0.0	0.0
WBGeneZC416	69.0834	0.0
WBGeneZC434	1987.32944	1664.5192980000002
WBGeneZC443	152.727	145.223
WBGeneZC449	135.533	166.865
WBGeneZC455	69.4483	249.182
WBGeneZC47	142.396	0.0
WBGeneZC477	257.8315	259.159
WBGeneZC482	0.0	0.0
WBGeneZC487	0.0	74.0784
WBGeneZC504	309.59321888007	49.41773473
WBGeneZC506	147.49714	87.4126
WBGeneZC513	2242.3876	1076.7865
WBGeneZC518	33.9444	198.18699999999998
WBGeneZC53	0.0	0.0
WBGeneZC581	0.0	0.0
WBGeneZC64	681.3591	75.1945
WBGeneZC8	189.1752	189.0326
WBGeneZC84	20.0054	18.8888
WBGeneZC97	0.0	155.62046
WBGeneZK1005	14.073355243	0.0
WBGeneZK1010	2367.6459	2278.2666
WBGeneZK1025	0.0	0.0
WBGeneZK1037	0.0	0.0
WBGeneZK105	0.0	0.0
WBGeneZK1053	191.114	130.72629999999998
WBGeneZK1055	0.0	19.9818
WBGeneZK1058	380.5528	335.98060000000004
WBGeneZK1067	577.1881	402.511
WBGeneZK1073	246.475	78.1787
WBGeneZK1086	38.180316999999995	36.130321
WBGeneZK1098	252.21110000000002	379.72240811321
WBGeneZK112	80.38230300000001	69.8675
WBGeneZK1127	525.351	419.06139999999994
WBGeneZK1128	62.2176	244.169
WBGeneZK1151	234.60180010248598	83.031000785328
WBGeneZK1193	0.0	81.0291
WBGeneZK121	0.0	0.0
WBGeneZK1225	0.0	0.0
WBGeneZK1236	493.678182	528.373944
WBGeneZK1240	94.0859	0.0
WBGeneZK1248	1061.0272	1004.4984000000001
WBGeneZK1251	0.0	0.0
WBGeneZK1290	610.3133479	277.8275
WBGeneZK1307	99.16966194400001	381.752606685
WBGeneZK131	0.0	2181.5271
WBGeneZK1320	571.7352999999999	134.7263508
WBGeneZK1321	92.8518	0.0
WBGeneZK154	399.8437	390.925
WBGeneZK177	526.4348	174.434
WBGeneZK180	1066.625	656.028
WBGeneZK185	0.0	0.0
WBGeneZK20	183.665	174.981
WBGeneZK218	0.0	0.0
WBGeneZK228	0.0	0.0
WBGeneZK250	0.0	0.0
WBGeneZK256	147.2346	46.5074
WBGeneZK262	0.0	0.0
WBGeneZK265	417.078	416.8172
WBGeneZK270	65.1416	40.2451
WBGeneZK285	0.0	0.0
WBGeneZK287	58.410270000000004	1321.0700000000002
WBGeneZK328	189.68720000000002	209.99970000000002
WBGeneZK337	41.915205692195	0.0
WBGeneZK353	629.5089399999999	698.96287
WBGeneZK354	0.0	0.0
WBGeneZK355	73.08860739807	0.0
WBGeneZK370	162.269948743	92.8256585559
WBGeneZK377	155.784549	0.0
WBGeneZK380	0.0	0.0
WBGeneZK381	216.3702	166.3477
WBGeneZK384	0.0	0.0
WBGeneZK39	0.0	0.0
WBGeneZK40	0.0	157.924
WBGeneZK402	0.0	0.0
WBGeneZK418	57.4051	180.99
WBGeneZK430	114.73	276.99580000000003
WBGeneZK455	125.60029999999999	173.164
WBGeneZK470	317.472132	305.85203
WBGeneZK484	937.506	710.5933010621101
WBGeneZK488	0.0	0.0
WBGeneZK507	0.0	0.0
WBGeneZK512	2928.7653999999998	90.23440000000001
WBGeneZK520	174.1046	84.6567
WBGeneZK524	50.851518	17.0998638
WBGeneZK525	157.655	0.0
WBGeneZK54	142.99727595800002	0.0
WBGeneZK546	874.85896	449.45405
WBGeneZK550	240.73049999999998	286.38289999999995
WBGeneZK563	481.36039999999997	109.621
WBGeneZK593	274.1291	332.4064
WBGeneZK596	0.0	0.0
WBGeneZK6	0.0	0.0
WBGeneZK616	505.63468944	69.8047
WBGeneZK617	33.90817	8.222650000000002
WBGeneZK622	82.45911000000001	63.46659164690001
WBGeneZK632	2994.6321999999996	1924.7905
WBGeneZK637	1176.8426	104.09136634000001
WBGeneZK643	74.6902	0.0
WBGeneZK652	2029.677	1448.41
WBGeneZK662	330.92626	80.9789
WBGeneZK666	0.0	0.0
WBGeneZK669	137.65	65.3816
WBGeneZK673	182.678	0.0
WBGeneZK675	0.0	343.58480000000003
WBGeneZK678	47.1181	137.1736
WBGeneZK682	102.645	56.6252
WBGeneZK686	194.126	369.5498
WBGeneZK688	736.8704	722.7466322881
WBGeneZK697	0.0	0.0
WBGeneZK721	129.82840000000002	143.048
WBGeneZK742	47.3256	438.713000624409
WBGeneZK75	0.0	0.0
WBGeneZK757	109.671	0.0
WBGeneZK770	343.027	0.0
WBGeneZK783	56.6015	188.593786483
WBGeneZK792	603.0015999999999	246.078
WBGeneZK795	0.0	133.87
WBGeneZK809	336.764	265.69230000000005
WBGeneZK813	0.0	0.0
WBGeneZK816	0.0	0.0
WBGeneZK822	0.0	1722.9214
WBGeneZK829	395.79830000000004	287.4144
WBGeneZK836	305.403	1214.0079
WBGeneZK84	125.03	0.0
WBGeneZK849	106.622	0.0
WBGeneZK856	860.0169999999999	141.9445
WBGeneZK858	306.630026	284.527541
WBGeneZK863	331.493	1666.18
WBGeneZK867	131.423	88.473
WBGeneZK892	264.021	184.086
WBGeneZK896	0.0	25.5025
WBGeneZK897	77.8205	0.0
WBGeneZK899	587.919	249.6345
WBGeneZK909	527.5310000000001	255.801
WBGeneZK930	214.5893	246.6132
WBGeneZK938	0.0	166.242
WBGeneZK945	328.2616	285.3016
WBGeneZK970	808.13	391.763
WBGeneZK971	0.0	0.0
WBGeneZK973	316.9166505	401.761571
WBGeneZK993	0.0	0.0
WBGeneZK994	24.0336	22.7035
WBGenecTel54X	0.0	0.0
WBGenecTel55X	194.172	0.0
WBGenecTel7X	0.0	0.0
